     0.196667E+10    0.489095E+00
     0.195399E+10    0.489114E+00
     0.194132E+10    0.489133E+00
     0.192808E+10    0.489156E+00
     0.191481E+10    0.489179E+00
     0.190155E+10    0.489202E+00
     0.188828E+10    0.489225E+00
     0.187502E+10    0.489248E+00
     0.186175E+10    0.489270E+00
     0.184849E+10    0.489293E+00
     0.183522E+10    0.489316E+00
     0.182196E+10    0.489339E+00
     0.180869E+10    0.489362E+00
     0.179542E+10    0.489385E+00
     0.178216E+10    0.489408E+00
     0.176890E+10    0.489431E+00
     0.175738E+10    0.489524E+00
     0.174662E+10    0.489647E+00
     0.173585E+10    0.489770E+00
     0.172508E+10    0.489893E+00
     0.171431E+10    0.490016E+00
     0.170354E+10    0.490139E+00
     0.169277E+10    0.490262E+00
     0.168200E+10    0.490385E+00
     0.167124E+10    0.490508E+00
     0.166047E+10    0.490631E+00
     0.164970E+10    0.490754E+00
     0.163893E+10    0.490877E+00
     0.162816E+10    0.491000E+00
     0.161735E+10    0.491123E+00
     0.160603E+10    0.491243E+00
     0.159471E+10    0.491363E+00
     0.158338E+10    0.491483E+00
     0.157206E+10    0.491604E+00
     0.156074E+10    0.491724E+00
     0.154942E+10    0.491844E+00
     0.153810E+10    0.491964E+00
     0.152677E+10    0.492085E+00
     0.151545E+10    0.492205E+00
     0.150413E+10    0.492325E+00
     0.149280E+10    0.492445E+00
     0.148148E+10    0.492566E+00
     0.147016E+10    0.492686E+00
     0.145903E+10    0.492801E+00
     0.144990E+10    0.492866E+00
     0.144078E+10    0.492930E+00
     0.143165E+10    0.492994E+00
     0.142252E+10    0.493058E+00
     0.141339E+10    0.493122E+00
     0.140426E+10    0.493186E+00
     0.139513E+10    0.493251E+00
     0.138601E+10    0.493315E+00
     0.137688E+10    0.493379E+00
     0.136775E+10    0.493443E+00
     0.135862E+10    0.493507E+00
     0.134949E+10    0.493572E+00
     0.134036E+10    0.493636E+00
     0.133124E+10    0.493700E+00
     0.132236E+10    0.493793E+00
     0.131358E+10    0.493897E+00
     0.130480E+10    0.494001E+00
     0.129602E+10    0.494106E+00
     0.128724E+10    0.494210E+00
     0.127846E+10    0.494314E+00
     0.126968E+10    0.494418E+00
     0.126090E+10    0.494523E+00
     0.125212E+10    0.494627E+00
     0.124334E+10    0.494731E+00
     0.123456E+10    0.494835E+00
     0.122578E+10    0.494940E+00
     0.121700E+10    0.495044E+00
     0.120821E+10    0.495148E+00
     0.119943E+10    0.495252E+00
     0.119168E+10    0.495328E+00
     0.118398E+10    0.495403E+00
     0.117628E+10    0.495477E+00
     0.116858E+10    0.495551E+00
     0.116087E+10    0.495626E+00
     0.115317E+10    0.495700E+00
     0.114547E+10    0.495775E+00
     0.113776E+10    0.495849E+00
     0.113006E+10    0.495924E+00
     0.112236E+10    0.495998E+00
     0.111466E+10    0.496073E+00
     0.110695E+10    0.496147E+00
     0.109925E+10    0.496221E+00
     0.109155E+10    0.496296E+00
     0.108385E+10    0.496370E+00
     0.107689E+10    0.496426E+00
     0.107012E+10    0.496478E+00
     0.106336E+10    0.496529E+00
     0.105659E+10    0.496581E+00
     0.104983E+10    0.496632E+00
     0.104306E+10    0.496683E+00
     0.103630E+10    0.496735E+00
     0.102953E+10    0.496786E+00
     0.102277E+10    0.496838E+00
     0.101600E+10    0.496889E+00
     0.100924E+10    0.496941E+00
     0.100247E+10    0.496992E+00
     0.995704E+09    0.497044E+00
     0.988939E+09    0.497095E+00
     0.982173E+09    0.497146E+00
     0.975572E+09    0.497196E+00
     0.969544E+09    0.497237E+00
     0.963517E+09    0.497279E+00
     0.957490E+09    0.497320E+00
     0.951463E+09    0.497362E+00
     0.945435E+09    0.497403E+00
     0.939408E+09    0.497445E+00
     0.933381E+09    0.497486E+00
     0.927354E+09    0.497528E+00
     0.921326E+09    0.497570E+00
     0.915299E+09    0.497611E+00
     0.909272E+09    0.497653E+00
     0.903244E+09    0.497694E+00
     0.897217E+09    0.497736E+00
     0.891190E+09    0.497777E+00
     0.885163E+09    0.497819E+00
     0.879294E+09    0.497858E+00
     0.873958E+09    0.497888E+00
     0.868622E+09    0.497919E+00
     0.863286E+09    0.497949E+00
     0.857950E+09    0.497980E+00
     0.852614E+09    0.498011E+00
     0.847278E+09    0.498041E+00
     0.841943E+09    0.498072E+00
     0.836607E+09    0.498102E+00
     0.831271E+09    0.498133E+00
     0.825935E+09    0.498163E+00
     0.820599E+09    0.498194E+00
     0.815263E+09    0.498225E+00
     0.809927E+09    0.498255E+00
     0.804592E+09    0.498286E+00
     0.799256E+09    0.498316E+00
     0.793920E+09    0.498347E+00
     0.788968E+09    0.498377E+00
     0.784114E+09    0.498406E+00
     0.779260E+09    0.498436E+00
     0.774406E+09    0.498466E+00
     0.769552E+09    0.498495E+00
     0.764698E+09    0.498525E+00
     0.759844E+09    0.498554E+00
     0.754990E+09    0.498584E+00
     0.750136E+09    0.498614E+00
     0.745282E+09    0.498643E+00
     0.740428E+09    0.498673E+00
     0.735574E+09    0.498702E+00
     0.730720E+09    0.498732E+00
     0.725866E+09    0.498762E+00
     0.721012E+09    0.498791E+00
     0.716158E+09    0.498821E+00
     0.711304E+09    0.498850E+00
     0.706964E+09    0.498874E+00
     0.702665E+09    0.498898E+00
     0.698366E+09    0.498921E+00
     0.694067E+09    0.498944E+00
     0.689768E+09    0.498968E+00
     0.685468E+09    0.498991E+00
     0.681169E+09    0.499014E+00
     0.676870E+09    0.499038E+00
     0.672571E+09    0.499061E+00
     0.668271E+09    0.499084E+00
     0.663972E+09    0.499108E+00
     0.659673E+09    0.499131E+00
     0.655374E+09    0.499155E+00
     0.651074E+09    0.499178E+00
     0.646775E+09    0.499201E+00
     0.642476E+09    0.499225E+00
     0.638177E+09    0.499248E+00
     0.634172E+09    0.499270E+00
     0.630370E+09    0.499290E+00
     0.626568E+09    0.499311E+00
     0.622765E+09    0.499331E+00
     0.618963E+09    0.499352E+00
     0.615160E+09    0.499372E+00
     0.611358E+09    0.499393E+00
     0.607556E+09    0.499413E+00
     0.603753E+09    0.499433E+00
     0.599951E+09    0.499454E+00
     0.596148E+09    0.499474E+00
     0.592346E+09    0.499495E+00
     0.588544E+09    0.499515E+00
     0.584741E+09    0.499536E+00
     0.580939E+09    0.499556E+00
     0.577136E+09    0.499577E+00
     0.573334E+09    0.499597E+00
     0.569532E+09    0.499618E+00
     0.566065E+09    0.499636E+00
     0.562687E+09    0.499655E+00
     0.559309E+09    0.499673E+00
     0.555931E+09    0.499692E+00
     0.552553E+09    0.499711E+00
     0.549175E+09    0.499729E+00
     0.545797E+09    0.499748E+00
     0.542419E+09    0.499766E+00
     0.539041E+09    0.499785E+00
     0.535664E+09    0.499803E+00
     0.532286E+09    0.499822E+00
     0.528908E+09    0.499840E+00
     0.525530E+09    0.499859E+00
     0.522152E+09    0.499877E+00
     0.518774E+09    0.499896E+00
     0.515396E+09    0.499914E+00
     0.512018E+09    0.499933E+00
     0.508640E+09    0.499951E+00
     0.505526E+09    0.499961E+00
     0.502669E+09    0.499963E+00
     0.499812E+09    0.499964E+00
     0.496956E+09    0.499966E+00
     0.494099E+09    0.499967E+00
     0.491242E+09    0.499969E+00
     0.488385E+09    0.499971E+00
     0.485528E+09    0.499972E+00
     0.482672E+09    0.499974E+00
     0.479815E+09    0.499975E+00
     0.476958E+09    0.499977E+00
     0.474101E+09    0.499978E+00
     0.471244E+09    0.499980E+00
     0.468388E+09    0.499982E+00
     0.465531E+09    0.499983E+00
     0.462674E+09    0.499985E+00
     0.459817E+09    0.499986E+00
     0.456960E+09    0.499988E+00
